district_code,district_name,category,student_group,2021_2022_student_count_year_to_date,2021_2022_attendance_rate_year_to_date,2020_2021_student_count,2020_2021_attendance_rate,2019_2020_student_count,2019_2020_attendance_rate,reporting_period,date_update,attendance_cluster,risk_label
1600011,Willington School District,High Needs,Students With High Needs,0.00018790041278122593,0.6883116883116887,0.0003245496621458175,0.7055888223552897,0.0003501689860443888,0.7271019257867541,Jun-22,2022-07-22,0,Medium Risk
1610011,Wilton School District,Unknown,All Students,0.007424065245419928,0.9618260527351432,0.007416262155493557,0.9401197604790421,0.007493222853050994,0.8384217942696104,Jun-22,2022-07-22,1,Low Risk
1610011,Wilton School District,Students With Disabilities,Students With Disabilities,0.0011034151899493268,0.9362455726092089,0.0011006466803205987,0.9105123087159019,0.0011232948934345281,0.7942696101456086,Jun-22,2022-07-22,1,Low Risk
1610011,Wilton School District,Free/Reduced Lunch,Free Meal Eligible,0.00020988875895775242,0.8964974419519871,0.0002459320421229176,0.9105123087159019,0.00029705346568934107,0.8027242837012682,Jun-22,2022-07-22,1,Low Risk
1610011,Wilton School District,Free/Reduced Lunch,Reduced Price Meal Eligible,1.3992583930516825e-05,0.9523809523809521,1.6126691286748698e-05,0.9268130405854964,2.754138092483957e-05,0.7891028651949279,Jun-22,2022-07-22,1,Low Risk
1610011,Wilton School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0002638601541183173,0.9067296340023612,0.0003023754616265381,0.9131736526946108,0.0003639396765068086,0.8003757632691411,Jun-22,2022-07-22,1,Low Risk
1610011,Wilton School District,English Learners,English Learners,1.3992583930516825e-05,0.8756395120031479,1.0079182054217936e-05,0.8815701929474384,2.754138092483957e-05,0.7219351808360734,Jun-22,2022-07-22,1,Low Risk
1610011,Wilton School District,Race/Ethnicity,All other races,0.0012653293754310215,0.9767807949626133,0.0012195810285603704,0.9467731204258154,0.0011842793797681016,0.850164396430249,Jun-22,2022-07-22,1,Low Risk
1610011,Wilton School District,Race/Ethnicity,Black or African American,3.398198954554086e-05,0.9732388823297913,3.426921898434099e-05,0.9700598802395213,3.9344829892627954e-05,0.8543917332080797,Jun-22,2022-07-22,1,Low Risk
1610011,Wilton School District,Race/Ethnicity,Hispanic/Latino of any race,0.000499735140375601,0.9244391971664698,0.0005019432663000532,0.8765801729873592,0.0004878758906685867,0.8074213245655244,Jun-22,2022-07-22,1,Low Risk
1610011,Wilton School District,Race/Ethnicity,White,0.00550508230637762,0.9618260527351432,0.005539518456998177,0.9441117764471061,0.005663688263043794,0.8384217942696104,Jun-22,2022-07-22,1,Low Risk
1610011,Wilton School District,High Needs,Students Without High Needs,0.00591286618092411,0.9696969696969693,0.0058580206099114645,0.9457751164337993,0.005986315868163343,0.8478158759981218,Jun-22,2022-07-22,1,Low Risk
1610011,Wilton School District,High Needs,Students With High Needs,0.0013512838195756248,0.9338842975206609,0.001386895450660388,0.9161676646706591,0.0014675621549950228,0.7999060591827147,Jun-22,2022-07-22,1,Low Risk
1620011,Winchester School District,Unknown,All Students,0.0010234575674892307,0.8004722550177092,0.0010321082423519166,0.829008649367931,0.001009194886745907,0.714889619539691,Jun-22,2022-07-22,0,Medium Risk
1620011,Winchester School District,Students With Disabilities,Students With Disabilities,0.00017590676941221155,0.6839826839826841,0.0001894886226192972,0.7312042581503664,0.00019869139095777117,0.5396899953029592,Jun-22,2022-07-22,0,Medium Risk
1620011,Winchester School District,Free/Reduced Lunch,Free Meal Eligible,0.0004677520913915625,0.7855175127902401,0.00046162653808318145,0.817365269461078,0.0004701707172169041,0.6613433536871778,Jun-22,2022-07-22,0,Medium Risk
1620011,Winchester School District,Free/Reduced Lunch,Reduced Price Meal Eligible,7.396080077558894e-05,0.831168831168831,6.0475092325307616e-05,0.8110445775116437,7.475517679599313e-05,0.7416627524659463,Jun-22,2022-07-22,1,Low Risk
1620011,Winchester School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0005816917033971995,0.7937819756001572,0.0005624183586253608,0.8163672654690624,0.0005842707239055251,0.6763738844527953,Jun-22,2022-07-22,0,Medium Risk
1620011,Winchester School District,Race/Ethnicity,Hispanic/Latino of any race,8.395550358310096e-05,0.7575757575757573,8.869680207711784e-05,0.7717897538256824,7.868965978525592e-05,0.7693752935650542,Jun-22,2022-07-22,0,Medium Risk
1620011,Winchester School District,Race/Ethnicity,White,0.0008255624519004928,0.8138528138528138,0.0008244770920350272,0.8416500332668004,0.0007927983223364533,0.7130108031939884,Jun-22,2022-07-22,1,Low Risk
1620011,Winchester School District,High Needs,Students Without High Needs,0.0002998410842253606,0.8720975993703268,0.0003205179893241304,0.8725881570192948,0.0002872172582161841,0.7900422733677788,Jun-22,2022-07-22,1,Low Risk
1620011,Winchester School District,High Needs,Students With High Needs,0.000653653563611286,0.7705627705627704,0.0006571626699350094,0.8080505655355958,0.000682632798637095,0.6801315171441997,Jun-22,2022-07-22,0,Medium Risk
1630011,Windham School District,Unknown,All Students,0.005876885250817067,0.6186540731995276,0.005976954958151236,0.6094477711244184,0.005980414143679449,0.7036167214654769,Jun-22,2022-07-22,2,High Risk
1630011,Windham School District,Students With Disabilities,Students With Disabilities,0.001065435319280781,0.5336481700118063,0.0010825041526230064,0.4740518962075848,0.001117393168950634,0.5800845467355566,Jun-22,2022-07-22,2,High Risk
1630011,Windham School District,Free/Reduced Lunch,Free Meal Eligible,0.0036520644058648916,0.5430932703659974,0.0036547114128594235,0.5172987358616106,0.004070222652392362,0.666040394551433,Jun-22,2022-07-22,2,High Risk
1630011,Windham School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004317711612845192,0.7154663518299884,0.00040518311857956103,0.6889554224883572,0.00032852932960344343,0.7487083137623305,Jun-22,2022-07-22,0,Medium Risk
1630011,Windham School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.004123814378379459,0.5623770169224716,0.004100211259655856,0.5359281437125754,0.004438096811888433,0.6730859558478164,Jun-22,2022-07-22,2,High Risk
1630011,Windham School District,English Learners,English Learners,0.0018630126033202402,0.5808736717827627,0.0017699043687206695,0.5049900199600801,0.0018157638995447802,0.6782527007984971,Jun-22,2022-07-22,2,High Risk
1630011,Windham School District,Race/Ethnicity,All other races,0.0001659120666046995,0.6296733569460842,0.00016126691286748698,0.6536926147704594,0.00015344483658124905,0.758102395490841,Jun-22,2022-07-22,0,Medium Risk
1630011,Windham School District,Race/Ethnicity,Black or African American,0.00013792689874366583,0.5985832349468714,0.00016328274927833057,0.5695276114437795,0.0001790189760114572,0.6298731798966655,Jun-22,2022-07-22,2,High Risk
1630011,Windham School District,Race/Ethnicity,Hispanic/Latino of any race,0.004189779416909038,0.5891381345926798,0.004235272299182377,0.5635395874916838,0.004266946801855502,0.6951620479098173,Jun-22,2022-07-22,2,High Risk
1630011,Windham School District,Race/Ethnicity,White,0.001263330434869519,0.7166469893742624,0.0012961828121724266,0.7548236859614113,0.0012629690395533574,0.7341474870831384,Jun-22,2022-07-22,0,Medium Risk
1630011,Windham School District,High Needs,Students Without High Needs,0.0010674342598422835,0.8040141676505312,0.001211517682916996,0.8363273453093814,0.0010701793730794804,0.8097698449976516,Jun-22,2022-07-22,1,Low Risk
1630011,Windham School District,High Needs,Students With High Needs,0.004633544221562572,0.5753640299094847,0.004628360399296877,0.5489021956087825,0.004870889940707341,0.679192108971348,Jun-22,2022-07-22,2,High Risk
1640011,Windsor School District,Unknown,All Students,0.00639461085624619,0.7461629279811097,0.006440597332645261,0.7844311377245514,0.0063620589936379405,0.7632691404415217,Jun-22,2022-07-22,0,Medium Risk
1640011,Windsor School District,Students With Disabilities,Students With Disabilities,0.0012213526830779685,0.6158992522628886,0.001215549355738683,0.6340652029274785,0.0012669035225426203,0.6627524659464541,Jun-22,2022-07-22,2,High Risk
1640011,Windsor School District,Free/Reduced Lunch,Free Meal Eligible,0.001988945858694892,0.6383313656040928,0.0022597526165556614,0.6526946107784433,0.002374460484020097,0.709253170502584,Jun-22,2022-07-22,0,Medium Risk
1640011,Windsor School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004737489130760697,0.7512790240062968,0.0005341966488735506,0.7754491017964074,0.00046820347572227265,0.7444809769844998,Jun-22,2022-07-22,0,Medium Risk
1640011,Windsor School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0025026735830010094,0.661157024793388,0.0028342659936460837,0.6773120425815042,0.0028820087896349977,0.7153593236261155,Jun-22,2022-07-22,0,Medium Risk
1640011,Windsor School District,English Learners,English Learners,0.00018190359109671874,0.6367571822117277,0.00021367865954942023,0.715901530272788,0.00021246208142019097,0.7228745890089243,Jun-22,2022-07-22,0,Medium Risk
1640011,Windsor School District,Race/Ethnicity,All other races,0.000777587878424435,0.7697756788665879,0.0007539228176555015,0.8433133732534936,0.0006786983156478322,0.7651479567872244,Jun-22,2022-07-22,0,Medium Risk
1640011,Windsor School District,Race/Ethnicity,Black or African American,0.002578633324338101,0.7591499409681228,0.002632682352561725,0.7711244178310048,0.0027167605040859604,0.7782996712071402,Jun-22,2022-07-22,0,Medium Risk
1640011,Windsor School District,Race/Ethnicity,Hispanic/Latino of any race,0.0015092001239343147,0.6772924045651321,0.001441323033753165,0.6939454424484373,0.001329855250370825,0.7205260685767971,Jun-22,2022-07-22,0,Medium Risk
1640011,Windsor School District,Race/Ethnicity,White,0.0014092530958591946,0.7827626918536006,0.0014917189440242546,0.8636061210911516,0.0015187104338554391,0.7736026303428849,Jun-22,2022-07-22,1,Low Risk
1640011,Windsor School District,High Needs,Students Without High Needs,0.003050383296852668,0.833530106257379,0.00286047186698705,0.8962075848303397,0.002852500167215527,0.819163926726163,Jun-22,2022-07-22,1,Low Risk
1640011,Windsor School District,High Needs,Students With High Needs,0.003182313373911827,0.665879574970484,0.00343901691689916,0.69560878243513,0.0034702139965297855,0.7162987317989664,Jun-22,2022-07-22,0,Medium Risk
1650011,Windsor Locks School District,Unknown,All Students,0.0028145083105953848,0.7796143250688705,0.0029713428695834474,0.8356620093147042,0.0029331570684954142,0.7313292625645849,Jun-22,2022-07-22,0,Medium Risk
1650011,Windsor Locks School District,Students With Disabilities,Students With Disabilities,0.0004317711612845192,0.6883116883116887,0.0004596107016723378,0.7085828343313381,0.0004583672682491157,0.6345702207609207,Jun-22,2022-07-22,0,Medium Risk
1650011,Windsor Locks School District,Free/Reduced Lunch,Free Meal Eligible,0.0010234575674892307,0.6772924045651321,0.0010079182054217937,0.7548236859614113,0.0013121500769191425,0.6824800375763269,Jun-22,2022-07-22,0,Medium Risk
1650011,Windsor Locks School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0001679110071662019,0.7957497048406137,0.00013909271234820752,0.712242182302063,0.00016721552704366882,0.7167684358853927,Jun-22,2022-07-22,0,Medium Risk
1650011,Windsor Locks School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0012313473858854805,0.6965761511216058,0.001187327645986873,0.7485029940119761,0.0015187104338554391,0.6871770784405831,Jun-22,2022-07-22,0,Medium Risk
1650011,Windsor Locks School District,English Learners,English Learners,0.0001639131260431971,0.8386462022825656,0.00014917189440242544,0.8626081170991355,0.00013770690462419784,0.7186472522310945,Jun-22,2022-07-22,1,Low Risk
1650011,Windsor Locks School District,Race/Ethnicity,All other races,0.00034381777657841345,0.7886658795749706,0.00037292973600606364,0.8689288090485698,0.0003501689860443888,0.758102395490841,Jun-22,2022-07-22,1,Low Risk
1650011,Windsor Locks School District,Race/Ethnicity,Black or African American,0.0003198304898403846,0.6092089728453365,0.0003426921898434098,0.6779773785761813,0.000356070710528283,0.6740253640206673,Jun-22,2022-07-22,0,Medium Risk
1650011,Windsor Locks School District,Race/Ethnicity,Hispanic/Latino of any race,0.00044776268577653846,0.7552144824872093,0.0004596107016723378,0.8107119095143052,0.00046230175123837845,0.6716768435885401,Jun-22,2022-07-22,0,Medium Risk
1650011,Windsor Locks School District,Race/Ethnicity,White,0.0015831609247099036,0.8236914600550964,0.001675160057411021,0.8715901530272792,0.00164658113100648,0.7552841709722884,Jun-22,2022-07-22,1,Low Risk
1650011,Windsor Locks School District,High Needs,Students Without High Needs,0.0012353452670084853,0.8638331365604093,0.0014030221419471369,0.9161676646706591,0.0011764104137895759,0.7970878346641621,Jun-22,2022-07-22,1,Low Risk
1650011,Windsor Locks School District,High Needs,Students With High Needs,0.001501204361688305,0.7123179850452579,0.0014836555983808802,0.7604790419161684,0.0017174018248132103,0.6843588539220296,Jun-22,2022-07-22,0,Medium Risk
1660011,Wolcott School District,Unknown,All Students,0.00419977411971655,0.891774891774892,0.004263494008934187,0.8825681969394545,0.004231536454952137,0.7754814466885867,Jun-22,2022-07-22,1,Low Risk
1660011,Wolcott School District,Students With Disabilities,Students With Disabilities,0.0005856895845202043,0.8354978354978355,0.0005462916673386121,0.7997338656021293,0.0005488603770021599,0.714889619539691,Jun-22,2022-07-22,0,Medium Risk
1660011,Wolcott School District,Free/Reduced Lunch,Free Meal Eligible,0.000861543382007536,0.8476977567886657,0.0009393797674531115,0.8030605455755158,0.0009383741929391767,0.7294504462188822,Jun-22,2022-07-22,1,Low Risk
1660011,Wolcott School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.00024187180794179084,0.8803620621802439,0.0003144704800915996,0.8419827012641385,0.00024197070383966194,0.764678252700798,Jun-22,2022-07-22,1,Low Risk
1660011,Wolcott School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0011433940011793748,0.8551751279024007,0.001294166975761583,0.813705921490353,0.0012196897266714666,0.7374354156881164,Jun-22,2022-07-22,1,Low Risk
1660011,Wolcott School District,English Learners,English Learners,0.00013193007705915863,0.9063360881542697,0.00012095018465061523,0.906520292747838,0.00010623104071009548,0.7952090183184595,Jun-22,2022-07-22,1,Low Risk
1660011,Wolcott School District,Race/Ethnicity,All other races,0.000217884521203762,0.9153876426603698,0.00024794787853376125,0.8732534930139724,0.0001967241494631398,0.8041333959605446,Jun-22,2022-07-22,1,Low Risk
1660011,Wolcott School District,Race/Ethnicity,Black or African American,0.00011393961200563701,0.943329397874852,0.00010280765695302294,0.8872255489021956,0.00012196897266714666,0.8233912635039928,Jun-22,2022-07-22,1,Low Risk
1660011,Wolcott School District,Race/Ethnicity,Hispanic/Latino of any race,0.0005437118327286538,0.8551751279024007,0.0004817849021916173,0.8629407850964741,8.655862576378151e-05,0.6571160169093471,Jun-22,2022-07-22,1,Low Risk
1660011,Wolcott School District,Race/Ethnicity,White,0.003204301720088353,0.8941361668634391,0.0033100033866051704,0.8858948769128414,0.0037082502173801848,0.7754814466885867,Jun-22,2022-07-22,1,Low Risk
1660011,Wolcott School District,High Needs,Students Without High Needs,0.002518665107493029,0.9153876426603698,0.0025117321679111095,0.9168330006653362,0.002614463946365128,0.7942696101456086,Jun-22,2022-07-22,1,Low Risk
1660011,Wolcott School District,High Needs,Students With High Needs,0.0015991524492019228,0.8563557654466742,0.0016529858568917416,0.830006653359947,0.001577727678694381,0.7440112728980743,Jun-22,2022-07-22,1,Low Risk
1670011,Woodbridge School District,Unknown,All Students,0.0016271376170629566,0.9122392758756397,0.0016368591656049929,0.935462408516301,0.0016092035426084836,0.7970878346641621,Jun-22,2022-07-22,1,Low Risk
1670011,Woodbridge School District,Students With Disabilities,Students With Disabilities,0.00014792160155117787,0.8614718614718613,0.00013909271234820752,0.8882235528942117,0.00014951035359198625,0.7797087834664165,Jun-22,2022-07-22,1,Low Risk
1670011,Woodbridge School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0001599152449201923,0.8795749704840614,0.00019755196826267153,0.9045242847638062,0.00019869139095777117,0.798027242837013,Jun-22,2022-07-22,1,Low Risk
1670011,Woodbridge School District,English Learners,English Learners,1.9989405615024032e-05,0.9102715466351832,1.0079182054217936e-05,0.9041916167664676,1.1803448967788391e-05,0.8022545796148428,Jun-22,2022-07-22,1,Low Risk
1670011,Woodbridge School District,Race/Ethnicity,All other races,0.0003638071821934375,0.944116489571035,0.0003386605170217226,0.9461077844311383,0.00031279139764639225,0.8013151714419919,Jun-22,2022-07-22,1,Low Risk
1670011,Woodbridge School District,Race/Ethnicity,Black or African American,7.995762246009612e-06,0.9126328217237303,2.620587334096664e-05,0.9427811044577514,2.5574139430208172e-05,0.8374823860967595,Jun-22,2022-07-22,1,Low Risk
1670011,Woodbridge School District,Race/Ethnicity,Hispanic/Latino of any race,8.795338470610576e-05,0.8772136953955134,9.071263848796143e-05,0.9268130405854964,9.44275917423071e-05,0.7867543447627989,Jun-22,2022-07-22,1,Low Risk
1670011,Woodbridge School District,Race/Ethnicity,White,0.0010474448542272595,0.9047619047619047,0.0010603299521037269,0.9324683965402532,0.001058375924111692,0.794739314232034,Jun-22,2022-07-22,1,Low Risk
1670011,Woodbridge School District,High Needs,Students Without High Needs,0.001223351623639471,0.9216843762298303,0.0011913593188085602,0.9484364604125086,0.0012078862777036782,0.798027242837013,Jun-22,2022-07-22,1,Low Risk
1670011,Woodbridge School District,High Needs,Students With High Needs,0.00034181883601691105,0.8839039748130659,0.0003668822267735329,0.9008649367930812,0.0003619724350121772,0.7937999060591832,Jun-22,2022-07-22,1,Low Risk
1690011,Woodstock School District,Unknown,All Students,0.001521193767303329,0.8929555293191651,0.0015582415455820929,0.9364604125083171,0.001532481124317859,0.7660873649600752,Jun-22,2022-07-22,1,Low Risk
1690011,Woodstock School District,Students With Disabilities,Students With Disabilities,0.00013792689874366583,0.8697363242817788,0.00012296602106145883,0.8769128409846978,0.00013573966312956646,0.700328792860498,Jun-22,2022-07-22,1,Low Risk
1690011,Woodstock School District,Free/Reduced Lunch,Free Meal Eligible,0.00019989405615024038,0.8252656434474614,0.00016126691286748698,0.8622754491017965,0.00020262587394703397,0.6655706904650067,Jun-22,2022-07-22,1,Low Risk
1690011,Woodstock School District,Free/Reduced Lunch,Reduced Price Meal Eligible,2.398728673802884e-05,0.8473042109405742,3.426921898434099e-05,0.9520958083832336,3.1475863914102365e-05,0.7177078440582436,Jun-22,2022-07-22,1,Low Risk
1690011,Woodstock School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0002638601541183173,0.829988193624557,0.0002358528600686997,0.88622754491018,0.0002734465677537643,0.6773132926256462,Jun-22,2022-07-22,1,Low Risk
1690011,Woodstock School District,Race/Ethnicity,All other races,6.196715740657451e-05,0.8878394332939785,5.8459255914464035e-05,0.911177644710579,5.7050003344310544e-05,0.7040864255519024,Jun-22,2022-07-22,1,Low Risk
1690011,Woodstock School District,Race/Ethnicity,White,0.0013412891167681128,0.8976780794962611,0.0013848796142495446,0.9417831004657353,0.0013711673217580843,0.7707844058243314,Jun-22,2022-07-22,1,Low Risk
1690011,Woodstock School District,High Needs,Students Without High Needs,0.0010474448542272595,0.9165682802046438,0.0010966150074989114,0.9547571523619429,0.0010859173050365317,0.7956787224048858,Jun-22,2022-07-22,1,Low Risk
1690011,Woodstock School District,High Needs,Students With High Needs,0.0004097828151079928,0.8484848484848482,0.0003608347175410021,0.8895542248835668,0.0004072189893886994,0.6890558947862848,Jun-22,2022-07-22,1,Low Risk
2010012,Regional School District 01,Unknown,All Students,0.0006296662768732571,0.7926013380558832,0.0006007192504313889,0.6613439787092488,0.0006472224517337298,0.714889619539691,Jun-22,2022-07-22,0,Medium Risk
2010012,Regional School District 01,Students With Disabilities,Students With Disabilities,8.395550358310096e-05,0.7536402990948448,7.660178361205631e-05,0.5864936793080511,8.262414277451872e-05,0.6073273837482391,Jun-22,2022-07-22,0,Medium Risk
2010012,Regional School District 01,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.00018590147221972354,0.7264856355765446,0.00019755196826267153,0.5685296074517634,0.0002655776017752387,0.6557069046500708,Jun-22,2022-07-22,0,Medium Risk
2010012,Regional School District 01,Race/Ethnicity,Hispanic/Latino of any race,5.197245459906249e-05,0.7630853994490354,3.830089180602815e-05,0.5881570192947443,5.901724483894194e-05,0.7984969469234384,Jun-22,2022-07-22,0,Medium Risk
2010012,Regional School District 01,Race/Ethnicity,White,0.0004857425564450841,0.7957497048406137,0.00047573739295908655,0.6743180306054564,0.0005016465811310064,0.6993893846876471,Jun-22,2022-07-22,0,Medium Risk
2010012,Regional School District 01,High Needs,Students Without High Needs,0.0003238283709633894,0.834710743801653,0.00029431211598316374,0.7288755821689961,0.00029902070718397245,0.7895725692813524,Jun-22,2022-07-22,0,Medium Risk
2010012,Regional School District 01,High Needs,Students With High Needs,0.0002518665107493029,0.7398661944116487,0.0002499637149446048,0.5888223552894214,0.0003088569146571295,0.6411460779708786,Jun-22,2022-07-22,0,Medium Risk
2040012,Regional School District 04,Unknown,All Students,0.0015871588058329084,0.8626524990161353,0.0016469383476592108,0.9184963406520299,0.0016485483725011115,0.7674964772193515,Jun-22,2022-07-22,1,Low Risk
2040012,Regional School District 04,Students With Disabilities,Students With Disabilities,0.0002698569758028245,0.7890594254230616,0.0003023754616265381,0.854291417165669,0.0002872172582161841,0.7022076092061997,Jun-22,2022-07-22,0,Medium Risk
2040012,Regional School District 04,Free/Reduced Lunch,Free Meal Eligible,0.00023987286738028844,0.7567886658795748,0.0002600428969988227,0.8157019294743852,0.0002616431187859759,0.6843588539220296,Jun-22,2022-07-22,0,Medium Risk
2040012,Regional School District 04,Free/Reduced Lunch,Reduced Price Meal Eligible,4.797457347605768e-05,0.8480913026367567,3.830089180602815e-05,0.9138389886892888,1.7705173451682583e-05,0.7717238139971823,Jun-22,2022-07-22,1,Low Risk
2040012,Regional School District 04,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0003278262520863942,0.7784336875245965,0.0003386605170217226,0.8363273453093814,0.00031869312213028645,0.6989196806012217,Jun-22,2022-07-22,0,Medium Risk
2040012,Regional School District 04,Race/Ethnicity,Hispanic/Latino of any race,7.196186021408652e-05,0.8949232585596221,4.838007386024609e-05,0.8702594810379245,0.0006767310741532008,0.7595115077501173,Jun-22,2022-07-22,1,Low Risk
2040012,Regional School District 04,Race/Ethnicity,White,0.0013632774629446392,0.8606847697756788,0.0014574497250399137,0.9221556886227549,0.0014714966379842857,0.7651479567872244,Jun-22,2022-07-22,1,Low Risk
2040012,Regional School District 04,High Needs,Students Without High Needs,0.0009974713401896993,0.8992522628886266,0.0010341240787627604,0.9504324683965408,0.0010760810975633747,0.7942696101456086,Jun-22,2022-07-22,1,Low Risk
2040012,Regional School District 04,High Needs,Students With High Needs,0.0005377150110441466,0.7973238882329792,0.0005624183586253608,0.8626081170991355,0.0005331224450451088,0.7144199154532647,Jun-22,2022-07-22,1,Low Risk
2050012,Regional School District 05,Unknown,All Students,0.004221762465893077,0.8591105863833133,0.00436630166588721,0.8609447771124423,0.0042807174923179215,0.8017848755284174,Jun-22,2022-07-22,1,Low Risk
2050012,Regional School District 05,Students With Disabilities,Students With Disabilities,0.0005017340809371034,0.7024793388429753,0.000522101630408489,0.732534930139721,0.0005114827886041634,0.7050258337247532,Jun-22,2022-07-22,0,Medium Risk
2050012,Regional School District 05,Free/Reduced Lunch,Free Meal Eligible,0.0004397669235305288,0.8036206218024398,0.00040115144575787385,0.768463073852296,0.00040525174789406794,0.7656176608736498,Jun-22,2022-07-22,0,Medium Risk
2050012,Regional School District 05,Free/Reduced Lunch,Reduced Price Meal Eligible,9.594914695211538e-05,0.8008658008658012,8.264929284458708e-05,0.833998669328011,8.262414277451872e-05,0.7440112728980743,Jun-22,2022-07-22,1,Low Risk
2050012,Regional School District 05,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0005756948817126923,0.8028335301062572,0.0005241174668193326,0.7827677977378578,0.0005272207205612145,0.76139032409582,Jun-22,2022-07-22,0,Medium Risk
2050012,Regional School District 05,Race/Ethnicity,All other races,0.000777587878424435,0.9311294765840223,0.0007720653453530938,0.9021956087824354,0.000786896597852559,0.8407703147017385,Jun-22,2022-07-22,1,Low Risk
2050012,Regional School District 05,Race/Ethnicity,Black or African American,0.00010794279032112979,0.8642266824085008,0.00011893434823977164,0.8213572854291424,0.00010623104071009548,0.8003757632691411,Jun-22,2022-07-22,1,Low Risk
2050012,Regional School District 05,Race/Ethnicity,Hispanic/Latino of any race,0.00028185061917183896,0.8421881149153876,0.0002459320421229176,0.8220226214238195,9.246035024767572e-05,0.7693752935650542,Jun-22,2022-07-22,1,Low Risk
2050012,Regional School District 05,Race/Ethnicity,White,0.0029344447442855286,0.8410074773711136,0.0031084197455208116,0.8556220891550237,0.0031770950138297074,0.7928604978863323,Jun-22,2022-07-22,1,Low Risk
2050012,Regional School District 05,High Needs,Students Without High Needs,0.0031443335032432813,0.890594254230618,0.0032979083681401087,0.8895542248835668,0.003247915707636438,0.8205730389854393,Jun-22,2022-07-22,1,Low Risk
2050012,Regional School District 05,High Needs,Students With High Needs,0.001015461805243221,0.7693821330184965,0.001001870696189263,0.7687957418496345,0.000993456954788856,0.7407233442930954,Jun-22,2022-07-22,0,Medium Risk
2060012,Regional School District 06,Unknown,All Students,0.001619141854816947,0.8232979142070049,0.001650970020480898,0.8715901530272792,0.001636744923533323,0.7566932832315638,Jun-22,2022-07-22,1,Low Risk
2060012,Regional School District 06,Students With Disabilities,Students With Disabilities,0.0002578633324338101,0.7402597402597402,0.0002560112241771356,0.8107119095143052,0.00023016725487187353,0.6829497416627524,Jun-22,2022-07-22,0,Medium Risk
2060012,Regional School District 06,Free/Reduced Lunch,Free Meal Eligible,0.0002738548569258293,0.7705627705627704,0.0002822170975181022,0.8413173652694614,0.0002734465677537643,0.7275716298731805,Jun-22,2022-07-22,0,Medium Risk
2060012,Regional School District 06,Free/Reduced Lunch,Reduced Price Meal Eligible,4.1977751791550476e-05,0.6867375049193232,5.241174668193327e-05,0.8120425815036598,6.098448633357334e-05,0.6899953029591366,Jun-22,2022-07-22,0,Medium Risk
2060012,Regional School District 06,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0003558114199474279,0.7532467532467528,0.0003749455724169072,0.8346640053226881,0.0003737758839799656,0.7186472522310945,Jun-22,2022-07-22,0,Medium Risk
2060012,Regional School District 06,Race/Ethnicity,Hispanic/Latino of any race,5.79692762835697e-05,0.7965367965367967,5.241174668193327e-05,0.8765801729873592,0.0006767310741532008,0.7595115077501173,Jun-22,2022-07-22,1,Low Risk
2060012,Regional School District 06,Race/Ethnicity,White,0.0014352393231587257,0.8244785517512789,0.0014634972342724443,0.8732534930139724,0.0014675621549950228,0.7566932832315638,Jun-22,2022-07-22,1,Low Risk
2060012,Regional School District 06,High Needs,Students Without High Needs,0.0010074660429972113,0.8567493112947662,0.000995823186956732,0.8995342648037261,0.0010269000601975896,0.7820573038985437,Jun-22,2022-07-22,1,Low Risk
2060012,Regional School District 06,High Needs,Students With High Needs,0.0005676991194666827,0.7705627705627704,0.0005946717411988582,0.82934131736527,0.0005705000334431053,0.7120713950211375,Jun-22,2022-07-22,0,Medium Risk
2070012,Regional School District 07,Unknown,All Students,0.0017710613374911297,0.8504525777253047,0.0019271396087664695,0.9208250166334002,0.0019869139095777116,0.758102395490841,Jun-22,2022-07-22,1,Low Risk
2070012,Regional School District 07,Students With Disabilities,Students With Disabilities,0.00033582201433240386,0.7894529712711531,0.00033664468061087905,0.8656021290751834,0.000336398295581969,0.7242837012682006,Jun-22,2022-07-22,1,Low Risk
2070012,Regional School District 07,Free/Reduced Lunch,Free Meal Eligible,0.0002478686296262981,0.7591499409681228,0.0002600428969988227,0.8739188290086499,0.0002577086357967131,0.6918741193048383,Jun-22,2022-07-22,0,Medium Risk
2070012,Regional School District 07,Free/Reduced Lunch,Reduced Price Meal Eligible,4.3976692353052873e-05,0.7607241243604879,6.24909287361512e-05,0.8848968729208253,6.885345231209892e-05,0.7294504462188822,Jun-22,2022-07-22,1,Low Risk
